is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp.1,subject,year,month,Day,Quarter,Profit,Duration_Category,Price_category,course_title_cleaned
TRUE,50,1892,147,24,All Levels,2.5,2016-06-15 20:46:15+00:00,Web Development,2016,June,Wednesday,2,94600,7:12:00,20:50:00,PHP Security
TRUE,50,1871,154,60,Intermediate Level,13.5,2016-03-30 21:15:15+00:00,Web Development,2016,March,Wednesday,1,93550,20,20:50:00,"Modern JavaScript: Building Real-World, Real-Time Apps"
TRUE,50,1852,3,14,All Levels,2.5,2016-12-28 18:19:16+00:00,Business Finance,2016,December,Wednesday,4,92600,7:12:00,20:50:00,Transfer Pricing A Complete Analysis
TRUE,50,1732,11,12,All Levels,0.683333333,2015-11-19 18:22:19+00:00,Business Finance,2015,November,Thursday,4,86600,0:01:00,20:50:00,High-Frequency Trading #: Market Structure & Instruments
TRUE,50,1732,6,34,Beginner Level,2,2015-10-16 18:07:12+00:00,Musical Instruments,2015,October,Friday,4,86600,3:07:00,20:50:00,Playing Piano : Reading and Playing Classical Tunes Vol.I
TRUE,50,1724,72,94,All Levels,13,2016-02-29 23:04:14+00:00,Web Development,2016,February,Monday,1,86200,20,20:50:00,"Learn By Example: The Foundations of HTML, CSS & Javascript"
TRUE,50,1720,9,26,Beginner Level,2.5,2014-10-29 09:56:10+00:00,Musical Instruments,2014,October,Wednesday,4,86000,7:12:00,20:50:00,Learn Piano Scales: Play any song in any key! Like Pro's do
TRUE,50,1705,26,17,Intermediate Level,2,2016-07-04 23:13:45+00:00,Web Development,2016,July,Monday,3,85250,3:07:00,20:50:00,Build WordPress Plugin to extend Beaver Builder
TRUE,50,1702,49,78,All Levels,7,2016-09-19 21:27:18+00:00,Web Development,2016,September,Monday,3,85100,20,20:50:00,Learn By Example: jQuery
TRUE,50,1674,4,24,All Levels,1,2017-01-25 14:41:57+00:00,Musical Instruments,2017,January,Wednesday,1,83700,0:01:00,20:50:00,Piano Technique Exercises Vol.
TRUE,50,1658,185,68,Intermediate Level,16.5,2016-01-01 18:34:53+00:00,Web Development,2016,January,Friday,1,82900,20,20:50:00,Using Modern JavaScript Today
TRUE,50,1658,72,68,All Levels,5,2015-09-08 19:33:25+00:00,Web Development,2015,September,Tuesday,3,82900,12:20:00,20:50:00,Wordpress for beginners :Build Websites Fast without Coding 
TRUE,50,1626,81,18,All Levels,1.5,2016-06-15 23:04:19+00:00,Web Development,2016,June,Wednesday,2,81300,1:03:00,20:50:00,PHP - Send and Receive Mobile Text Messages (SMS)
TRUE,50,1624,31,38,All Levels,4,2016-03-14 22:22:28+00:00,Web Development,2016,March,Monday,1,81200,12:20:00,20:50:00,Create a business website with WordPress
TRUE,50,1611,24,20,All Levels,3.5,2014-03-11 20:40:48+00:00,Web Development,2014,March,Tuesday,1,80550,7:12:00,20:50:00,PHP Development with the Laravel Framework
TRUE,50,1591,99,74,Beginner Level,9.5,2017-02-08 00:40:08+00:00,Web Development,2017,February,Wednesday,1,79550,20,20:50:00,Learn React : The World's Most Lucrative JavaScript Library
TRUE,50,1566,48,25,All Levels,2.5,2015-10-14 17:50:29+00:00,Business Finance,2015,October,Wednesday,4,78300,7:12:00,20:50:00,Venture Capital. What is it and Why it Matters to You!
TRUE,50,1553,35,43,Beginner Level,5.5,2015-04-12 22:20:58+00:00,Web Development,2015,April,Sunday,2,77650,12:20:00,20:50:00,"Essential HTML, CSS & HTML Training"
TRUE,50,1550,25,27,Beginner Level,1.5,2015-07-26 20:44:15+00:00,Web Development,2015,July,Sunday,3,77500,1:03:00,20:50:00,Learn PHP from Scratch
TRUE,50,1548,10,20,Beginner Level,2,2015-09-24 17:38:55+00:00,Musical Instruments,2015,September,Thursday,3,77400,3:07:00,20:50:00,Guitar: Learn  Must Know Beginner Rock Guitar Riffs
TRUE,50,1547,30,56,All Levels,8,2016-07-14 16:24:08+00:00,Web Development,2016,July,Thursday,3,77350,20,20:50:00,Web Security: Common Vulnerabilities And Their Mitigation
TRUE,50,1541,14,42,All Levels,1,2016-10-29 14:56:51+00:00,Musical Instruments,2016,October,Saturday,4,77050,0:01:00,20:50:00,Play Piano  Master Class Intro:  Standards - Power Chords
TRUE,50,1532,7,24,All Levels,6,2014-04-24 09:48:19+00:00,Business Finance,2014,April,Thursday,2,76600,12:20:00,20:50:00,Certificate Program In Management Accounting
TRUE,50,1519,40,46,All Levels,3.5,2015-11-03 00:09:31+00:00,Business Finance,2015,November,Tuesday,4,75950,7:12:00,20:50:00,Ultimate Stock Market Investing: Learn How to Value Stocks
TRUE,50,1515,32,60,All Levels,7,2016-08-22 19:36:10+00:00,Web Development,2016,August,Monday,3,75750,20,20:50:00,Learn By Example: Angular JS
TRUE,50,1504,15,14,All Levels,0.683333333,2013-10-15 18:13:46+00:00,Musical Instruments,2013,October,Tuesday,4,75200,0:01:00,20:50:00,"Learn To Play The Piano Using Pop, R&B and Gospel Chords"
TRUE,50,1500,11,9,All Levels,0.683333333,2014-09-09 14:16:50+00:00,Graphic Design,2014,September,Tuesday,3,75000,0:01:00,20:50:00,Illustrator - Creating stylised images from a photo
TRUE,50,1496,37,74,Beginner Level,7.5,2016-12-27 19:39:12+00:00,Web Development,2016,December,Tuesday,4,74800,20,20:50:00,Learn by Example : ReactJS
TRUE,50,1495,26,36,Beginner Level,2.5,2016-12-28 03:33:30+00:00,Musical Instruments,2016,December,Wednesday,4,74750,7:12:00,20:50:00,Learn Guitar: Zero to Guitar Fingerpicking in  days
TRUE,50,1468,190,141,Beginner Level,8,2015-08-18 19:30:59+00:00,Graphic Design,2015,August,Tuesday,3,73400,20,20:50:00,Master Adobe Photoshop Lightroom CC - From Beginner to Advan
TRUE,50,1452,10,11,Beginner Level,1,2017-04-01 03:45:46+00:00,Graphic Design,2017,April,Saturday,2,72600,0:01:00,20:50:00,Fundamentals of Character Design: From Concept to Vector
TRUE,50,1439,10,77,Beginner Level,13,2016-04-06 19:52:40+00:00,Web Development,2016,April,Wednesday,2,71950,20,20:50:00,Learn By Example: PHP For Dynamic Websites
TRUE,50,1405,14,27,All Levels,2,2015-06-12 17:34:50+00:00,Business Finance,2015,June,Friday,2,70250,3:07:00,20:50:00,TRADING TRUTHS
TRUE,50,1386,17,28,All Levels,3,2016-01-06 17:20:55+00:00,Web Development,2016,January,Wednesday,1,69300,7:12:00,20:50:00,"Complete guide to install Wordpress, PHP on Cloud,AWS or VPS"
TRUE,50,1339,21,18,Beginner Level,2,2017-01-18 21:53:34+00:00,Web Development,2017,January,Wednesday,1,66950,3:07:00,20:50:00,Learn Python Django - A Hands-On Course
TRUE,50,1337,28,12,All Levels,1,2017-05-14 17:14:48+00:00,Web Development,2017,May,Sunday,2,66850,0:01:00,20:50:00,Boost your website speed without any coding!
TRUE,50,1334,86,54,Beginner Level,6,2014-01-05 03:44:26+00:00,Business Finance,2014,January,Sunday,1,66700,12:20:00,20:50:00,Financial Modeling in Excel for Startups
TRUE,50,1323,136,225,Beginner Level,78.5,2016-10-11 21:40:06+00:00,Graphic Design,2016,October,Tuesday,4,66150,20,20:50:00,The Complete Figure Drawing Course HD
TRUE,50,1322,171,37,All Levels,3.5,2016-03-11 20:49:14+00:00,Web Development,2016,March,Friday,1,66100,7:12:00,20:50:00,JSON in Action: Build JSON-Based Applications
TRUE,50,1319,101,21,Intermediate Level,1,2016-08-09 17:21:24+00:00,Musical Instruments,2016,August,Tuesday,3,65950,0:01:00,20:50:00, Exotic Guitar Scales and How to Use Them Effectively
TRUE,50,1315,48,59,Beginner Level,2.5,2015-11-18 22:40:10+00:00,Business Finance,2015,November,Wednesday,4,65750,7:12:00,20:50:00,Forex SOS Course: Trading Tweaks And Working Forex Strategy
TRUE,50,1282,117,12,All Levels,1,2016-05-01 18:04:29+00:00,Web Development,2016,May,Sunday,2,64100,0:01:00,20:50:00,Crash Course - Learn to Create a PHP MVC Framework
TRUE,50,1280,1,27,Intermediate Level,8.5,2014-05-09 09:48:53+00:00,Business Finance,2014,May,Friday,2,64000,20,20:50:00,Accounting : Guide to Business Accounting
TRUE,50,1274,34,15,All Levels,0.666666667,2016-09-12 19:01:34+00:00,Web Development,2016,September,Monday,3,63700,0:01:00,20:50:00,Jquery :basics for beginners
TRUE,50,1271,136,110,Beginner Level,7.5,2014-01-09 17:51:10+00:00,Web Development,2014,January,Thursday,1,63550,20,20:50:00,Code a Responsive Website Using HTML and CSS for Beginners
TRUE,50,1270,53,14,Beginner Level,0.5,2017-01-16 22:00:29+00:00,Graphic Design,2017,January,Monday,1,63500,0:01:00,20:50:00,Learn How To Design a Logo in Adobe Illustrator in  Mins
TRUE,50,1269,27,51,Beginner Level,3,2016-04-28 18:21:33+00:00,Musical Instruments,2016,April,Thursday,2,63450,7:12:00,20:50:00,The / Beginner Guitar Course
TRUE,50,1266,90,50,All Levels,3,2013-11-21 23:53:03+00:00,Web Development,2013,November,Thursday,4,63300,7:12:00,20:50:00,Learning Bootstrap  - Tutorial From Infinite Skills
TRUE,50,1260,80,38,Intermediate Level,4,2014-10-01 18:51:06+00:00,Business Finance,2014,October,Wednesday,4,63000,12:20:00,20:50:00,Advanced Accounting for Investment Banking
TRUE,50,1249,6,69,All Levels,1.5,2016-11-14 19:17:21+00:00,Musical Instruments,2016,November,Monday,4,62450,1:03:00,20:50:00,Play Piano  - Play Over the Rainbow by Ear & Free Improvise
TRUE,50,1248,171,18,All Levels,1.5,2015-12-06 23:01:34+00:00,Web Development,2015,December,Sunday,4,62400,1:03:00,20:50:00,PHP with PDO - ULTIMATE Crash Course
TRUE,50,1237,54,35,Beginner Level,2.5,2016-02-04 17:03:14+00:00,Business Finance,2016,February,Thursday,1,61850,7:12:00,20:50:00,Financial Statements Analysis: Learn to Invest Like a Pro!
TRUE,50,1235,15,10,All Levels,1,2015-07-07 23:16:37+00:00,Graphic Design,2015,July,Tuesday,3,61750,0:01:00,20:50:00,Learn Adobe Photoshop in  Hour
TRUE,50,1216,36,28,All Levels,3,2016-06-15 22:08:40+00:00,Web Development,2016,June,Wednesday,2,60800,7:12:00,20:50:00,PHP : Learn to upload files to Amazon S and use CloudFront
TRUE,50,1213,158,77,Beginner Level,5,2014-03-03 19:36:23+00:00,Musical Instruments,2014,March,Monday,1,60650,12:20:00,20:50:00,Learn to Play Saxophone: Beginner to Pro in Under Four Hours
TRUE,50,1204,8,56,All Levels,1.5,2016-10-30 16:24:37+00:00,Musical Instruments,2016,October,Sunday,4,60200,1:03:00,20:50:00,"Play Piano :  Play 'Love Me Tender By Ear with - Chords"""
TRUE,50,1195,3,7,All Levels,2,2015-01-12 00:55:49+00:00,Business Finance,2015,January,Monday,1,59750,3:07:00,20:50:00,Get out of Debt - The Power of Using Compounding Interest
TRUE,50,1194,9,29,Beginner Level,2,2017-05-02 05:12:51+00:00,Musical Instruments,2017,May,Tuesday,2,59700,3:07:00,20:50:00,Beginner's Guitar Lessons - Crash Course for Busy Adults
TRUE,50,1184,15,37,All Levels,6,2015-07-28 00:45:02+00:00,Business Finance,2015,July,Tuesday,3,59200,12:20:00,20:50:00,Ultimate Retirement: Build Your Own Dynamic Retirement Plan
TRUE,50,1182,110,22,All Levels,4,2014-03-12 13:40:53+00:00,Business Finance,2014,March,Wednesday,1,59100,12:20:00,20:50:00,The Securities Trade Lifecycle
TRUE,50,1175,92,75,All Levels,12.5,2013-01-15 02:01:23+00:00,Business Finance,2013,January,Tuesday,1,58750,20,20:50:00,Finance and Accounting for Startups
TRUE,50,1174,39,23,Intermediate Level,1.5,2016-12-23 22:52:59+00:00,Musical Instruments,2016,December,Friday,4,58700,1:03:00,20:50:00,Country Guitar Fundamentals
TRUE,50,1168,5,26,Beginner Level,5.5,2015-09-05 05:15:07+00:00,Business Finance,2015,September,Saturday,3,58400,12:20:00,20:50:00,Business Accounting Made Easy
TRUE,50,1167,66,44,All Levels,3,2014-01-24 18:17:37+00:00,Musical Instruments,2014,January,Friday,1,58350,7:12:00,20:50:00,Learn Jazz Piano Today
TRUE,50,1147,19,19,All Levels,2.5,2016-12-07 20:41:15+00:00,Web Development,2016,December,Wednesday,4,57350,7:12:00,20:50:00,Laravel Account Activation Project
TRUE,50,1146,41,5,Beginner Level,0.55,2016-04-06 20:26:56+00:00,Graphic Design,2016,April,Wednesday,2,57300,0:01:00,20:50:00,Make Flat Design Space Ships in  Minutes in Illustrator!
TRUE,50,1132,1,29,All Levels,2,2015-07-08 00:15:12+00:00,Graphic Design,2015,July,Wednesday,3,56600,3:07:00,20:50:00,Learn to code in Python and learn Adobe Photoshop today!
TRUE,50,1129,137,77,All Levels,17.5,2016-11-10 23:48:22+00:00,Web Development,2016,November,Thursday,4,56450,20,20:50:00,"React.js: Building Production Ready Apps, Start to Finish"
TRUE,50,1125,10,45,Beginner Level,3.5,2016-04-07 21:06:31+00:00,Web Development,2016,April,Thursday,2,56250,7:12:00,20:50:00,WordPress Basics to Business: Share and Sell your Expertise
TRUE,50,1116,62,51,All Levels,7.5,2013-09-03 00:08:55+00:00,Web Development,2013,September,Tuesday,3,55800,20,20:50:00,Web Development: Make A Website That Will Sell For Thousands
TRUE,50,1114,8,23,Beginner Level,3,2017-04-11 00:40:01+00:00,Web Development,2017,April,Tuesday,2,55700,7:12:00,20:50:00,Building a eCommerce Startup in  Hours [Livestream]
TRUE,50,1105,3,54,Intermediate Level,6,2015-02-11 06:52:30+00:00,Business Finance,2015,February,Wednesday,1,55250,12:20:00,20:50:00,"How to Fund your Million Dollar Idea: Equity, Debt, Unfund"
TRUE,50,1098,3,34,Beginner Level,1.5,2015-10-14 22:01:19+00:00,Graphic Design,2015,October,Wednesday,4,54900,1:03:00,20:50:00,Create Beautiful Compelling Social Media Banners With Canva
TRUE,50,1097,252,10,Intermediate Level,1,2014-11-08 02:21:54+00:00,Business Finance,2014,November,Saturday,4,54850,0:01:00,20:50:00,Use the Magic Multiple Moving Average Forex Trading system
TRUE,50,1096,33,10,Beginner Level,1,2013-06-07 01:50:46+00:00,Web Development,2013,June,Friday,2,54800,0:01:00,20:50:00,How to Build a CMS with PHP
TRUE,50,1081,6,21,All Levels,1.5,2017-02-10 00:51:57+00:00,Business Finance,2017,February,Friday,1,54050,1:03:00,20:50:00,Bank Financial Management A Comprehensive Study
TRUE,50,1071,14,50,All Levels,6,2016-03-29 19:40:05+00:00,Business Finance,2016,March,Tuesday,1,53550,12:20:00,20:50:00,Corporate Finance : Equity Valuation
TRUE,50,1056,1,42,All Levels,3,2017-02-09 19:33:52+00:00,Business Finance,2017,February,Thursday,1,52800,7:12:00,20:50:00,Quantitative Aptitude for Banking & Competitive Examinations
TRUE,50,1056,15,8,All Levels,0.566666667,2015-10-09 23:10:51+00:00,Graphic Design,2015,October,Friday,4,52800,0:01:00,20:50:00,Make tech circles in Photoshop in  minutes!
TRUE,50,1055,21,64,Beginner Level,3.5,2014-07-11 11:40:35+00:00,Business Finance,2014,July,Friday,3,52750,7:12:00,20:50:00,How to Read a Balance Sheet
TRUE,50,1047,3,20,All Levels,4.5,2014-04-24 10:56:31+00:00,Business Finance,2014,April,Thursday,2,52350,12:20:00,20:50:00,Certificate Program in Financial Accounting
TRUE,50,1039,29,9,All Levels,1.5,2016-05-06 15:32:00+00:00,Musical Instruments,2016,May,Friday,2,51950,1:03:00,20:50:00,Modal Theory for Guitar (Guitar Lessons from Lutz Academy)
TRUE,50,1032,60,55,All Levels,7,2014-10-01 18:49:52+00:00,Business Finance,2014,October,Wednesday,4,51600,20,20:50:00,Build a Trading Comps Valuation Model
TRUE,50,1018,4,63,All Levels,1.5,2016-10-30 20:20:10+00:00,Musical Instruments,2016,October,Sunday,4,50900,1:03:00,20:50:00,Play Piano : Improvise on popular song Yesterday chords
TRUE,50,1018,2,5,Intermediate Level,1.5,2016-12-15 21:57:42+00:00,Musical Instruments,2016,December,Thursday,4,50900,1:03:00,20:50:00,The Circle of Fifths for Guitarists
TRUE,50,1018,33,41,Intermediate Level,3,2015-07-07 13:42:32+00:00,Web Development,2015,July,Tuesday,3,50900,7:12:00,20:50:00,ReactJS Course: Learn JavaScript Library Used by Facebook&IG
TRUE,50,1010,154,25,All Levels,6,2016-05-12 14:52:32+00:00,Web Development,2016,May,Thursday,2,50500,12:20:00,20:50:00,So you think you know JavaScript?
TRUE,50,1008,14,42,All Levels,6,2016-04-12 15:12:18+00:00,Business Finance,2016,April,Tuesday,2,50400,12:20:00,20:50:00,"Economics:   Competition, Elasticity, a little Game Theory"
TRUE,50,1002,7,10,All Levels,0.566666667,2016-09-01 17:18:52+00:00,Web Development,2016,September,Thursday,3,50100,0:01:00,20:50:00,Learn W.CSS
TRUE,50,989,9,11,All Levels,1,2017-04-24 16:42:56+00:00,Business Finance,2017,April,Monday,2,49450,0:01:00,20:50:00,Forex Trading for Beginners - Basics
TRUE,50,967,16,43,All Levels,8,2016-03-20 21:39:38+00:00,Business Finance,2016,March,Sunday,1,48350,20,20:50:00,Corporate Finance : Financial Statement Analysis & Ratios
TRUE,50,966,157,145,Beginner Level,7.5,2014-03-21 10:19:54+00:00,Musical Instruments,2014,March,Friday,1,48300,20,20:50:00,Learn to Play the Trumpet: Beginner to Pro Made the Easy Way
TRUE,50,964,19,21,All Levels,2.5,2016-04-08 21:24:12+00:00,Web Development,2016,April,Friday,2,48200,7:12:00,20:50:00,Create WordPress Plugins
TRUE,50,956,4,21,All Levels,5.5,2015-01-20 04:28:14+00:00,Business Finance,2015,January,Tuesday,1,47800,12:20:00,20:50:00,Forex: Learn to Trade Forex and FX Consistently
TRUE,50,947,108,56,Intermediate Level,8,2016-11-22 04:21:03+00:00,Web Development,2016,November,Tuesday,4,47350,20,20:50:00,Projects In ReactJS - The Complete React Learning Course
TRUE,50,898,132,40,Beginner Level,2,2014-09-27 02:27:57+00:00,Web Development,2014,September,Saturday,3,44900,3:07:00,20:50:00,A Beginner's Guide to the Meteor JavaScript Framework
TRUE,50,891,101,119,All Levels,8.5,2014-11-06 13:59:44+00:00,Web Development,2014,November,Thursday,4,44550,20,20:50:00,SharePoint  Development using C# - Part I
TRUE,50,886,43,74,Intermediate Level,1.5,2015-02-02 18:04:46+00:00,Musical Instruments,2015,February,Monday,1,44300,1:03:00,20:50:00,Percussive Fingerstyle Guitar
TRUE,50,885,69,14,All Levels,0.716666667,2015-01-07 21:40:43+00:00,Business Finance,2015,January,Wednesday,1,44250,0:01:00,20:50:00,Seeing the Big Picture: Understanding Financial Statements
TRUE,50,877,93,88,Beginner Level,6,2015-01-01 01:25:39+00:00,Musical Instruments,2015,January,Thursday,1,43850,12:20:00,20:50:00,Learn to Play Clarinet: Beginner to Pro in Under Five Hours
TRUE,50,874,2,120,All Levels,13.5,2014-12-27 11:10:19+00:00,Business Finance,2014,December,Saturday,4,43700,20,20:50:00,Accounting for CA CPT Exams Part I
TRUE,50,869,125,78,All Levels,14,2015-03-17 16:54:15+00:00,Web Development,2015,March,Tuesday,1,43450,20,20:50:00,Building a Social Network in PHP & MySQL From Scratch
TRUE,50,851,164,75,Intermediate Level,4.5,2016-04-20 16:29:03+00:00,Web Development,2016,April,Wednesday,2,42550,12:20:00,20:50:00,"Angular  - Concepts, Code and Collective Wisdom"
TRUE,50,844,33,40,All Levels,2,2015-07-12 19:05:43+00:00,Business Finance,2015,July,Sunday,3,42200,3:07:00,20:50:00,Raise Your Credit Score to  Or More....
TRUE,50,841,14,19,All Levels,0.616666667,2016-07-29 15:06:31+00:00,Business Finance,2016,July,Friday,3,42050,0:01:00,20:50:00,Learn to Reliably Invest In The Stock Market
TRUE,50,833,6,70,Expert Level,1.5,2016-11-03 16:46:58+00:00,Musical Instruments,2016,November,Thursday,4,41650,1:03:00,20:50:00,Play Piano : Improvise on Misty Eb Key Runs & - Chords
TRUE,50,814,9,5,All Levels,1,2015-01-09 04:22:24+00:00,Business Finance,2015,January,Friday,1,40700,0:01:00,20:50:00,Stock Market - Swing Trading Strategies for Wall Street
TRUE,50,809,5,57,All Levels,1.5,2016-10-30 16:33:51+00:00,Musical Instruments,2016,October,Sunday,4,40450,1:03:00,20:50:00,Play Piano : Improvise Chords to Enchanted Evening by Ear
TRUE,50,788,21,25,All Levels,2,2013-11-01 18:13:28+00:00,Web Development,2013,November,Friday,4,39400,3:07:00,20:50:00,Writing CSS with {LESS} - Tutorial From Infinite Skills
TRUE,50,769,10,18,All Levels,2,2016-03-14 17:17:00+00:00,Business Finance,2016,March,Monday,1,38450,3:07:00,20:50:00,Learn How to Trade Pump and Dumps.  Setups Well Explained.
TRUE,50,739,54,24,All Levels,4.5,2014-03-11 16:29:50+00:00,Business Finance,2014,March,Tuesday,1,36950,12:20:00,20:50:00,Fixed Income Securities
TRUE,50,721,7,35,Beginner Level,5,2016-03-28 17:56:10+00:00,Graphic Design,2016,March,Monday,1,36050,12:20:00,20:50:00,Digital Photo Manipulation Art And Cover Design In PhotoShop
TRUE,50,716,32,57,Beginner Level,4,2016-09-14 17:15:45+00:00,Web Development,2016,September,Wednesday,3,35800,12:20:00,20:50:00,Tumult Hype Pro Basics: HTML Animations Made Easier
TRUE,50,707,116,108,Beginner Level,7,2014-10-29 19:41:32+00:00,Musical Instruments,2014,October,Wednesday,4,35350,20,20:50:00,Learn to Play the Flute: Beginner to Pro in Under Five Hours
